user_id,product_id,satisfaction_score,would_recommend,had_reaction,usage_days,age,skin_type,skin_condition,climate,sensitivity_level,oil_production,hydration_level,pore_size,wrinkle_score,name,type,brand,price,rating,ingredients,suitable_for_oily,suitable_for_dry,suitable_for_sensitive,suitable_for_combination,suitable_for_normal,has_fragrance,has_alcohol,is_hypoallergenic,spf_level
411,258,3.8,0,0,52,25,Oily,Rosacea,Humid,7,9,8,10,1,Toner 258,Toner,Brand C,78.8,3.7,"Lactic Acid,Glycolic Acid,Glycerin,Salicylic Acid",0,0,1,1,0,0,0,1,0
126,21,7.4,1,0,83,39,Combination,Aging,Dry,6,9,8,8,4,Moisturizer 21,Moisturizer,Brand A,50.96,4.1,"Niacinamide,Retinol,Squalane,Aloe Vera,Zinc Oxide",1,1,1,1,0,1,0,1,0
1045,406,3.8,0,0,71,62,Oily,Acne,Cold,1,10,8,10,6,Sunscreen 406,Sunscreen,Brand A,133.5,3.1,"Vitamin E,Zinc Oxide,Glycolic Acid",0,1,0,1,0,0,1,1,50
1601,88,4.0,0,1,10,31,Oily,Eczema,Humid,7,8,9,8,3,Sunscreen 88,Sunscreen,Brand D,128.35,4.0,"Glycolic Acid,Ceramides,Ceramides,Salicylic Acid,Titanium Dioxide,Aloe Vera",0,0,0,1,1,1,1,1,0
500,279,3.5,0,0,47,50,Oily,Eczema,Dry,4,10,6,9,7,Mask 279,Mask,Brand B,126.39,4.3,"Zinc Oxide,Aloe Vera,Glycerin",0,0,1,0,0,0,0,1,0
1938,376,4.3,0,0,58,45,Combination,Rosacea,Humid,1,6,6,2,2,Sunscreen 376,Sunscreen,Brand C,119.66,3.3,"Glycolic Acid,Titanium Dioxide,Vitamin E,Ceramides,Titanium Dioxide,Vitamin C",1,0,0,0,1,1,1,1,0
657,307,4.4,0,0,62,62,Oily,Acne,Dry,4,8,8,1,10,Mask 307,Mask,Brand E,77.12,3.5,"Zinc Oxide,Centella Asiatica,Lactic Acid,Salicylic Acid,Centella Asiatica,Aloe Vera,Vitamin E",0,1,1,0,0,1,1,1,0
1655,113,4.4,0,0,53,58,Dry,Aging,Dry,4,2,1,7,5,Mask 113,Mask,Brand C,15.59,4.7,"Titanium Dioxide,Centella Asiatica,Chamomile,Centella Asiatica,Squalane,Niacinamide",0,0,1,0,0,1,1,1,0
1484,3,3.7,0,1,71,34,Sensitive,Aging,Temperate,8,6,5,1,9,Mask 3,Mask,Brand C,18.59,4.8,"Vitamin E,Lactic Acid,Hyaluronic Acid,Niacinamide,Titanium Dioxide,Squalane",0,1,0,1,1,0,0,0,0
402,269,1.2,0,0,20,42,Sensitive,None,Temperate,10,5,7,1,6,Mask 269,Mask,Brand B,105.56,3.2,"Vitamin E,Retinol,Aloe Vera,Ceramides,Lactic Acid,Titanium Dioxide",1,0,0,1,0,1,1,1,0
437,10,4.3,0,0,12,29,Sensitive,None,Dry,1,7,6,7,7,Serum 10,Serum,Brand B,78.63,4.7,"Hyaluronic Acid,Centella Asiatica,Retinol,Retinol,Centella Asiatica",1,1,0,0,1,0,0,1,0
1399,19,6.5,0,0,88,37,Combination,Acne,Temperate,1,4,4,6,8,Moisturizer 19,Moisturizer,Brand C,76.49,4.2,"Centella Asiatica,Glycolic Acid,Vitamin E,Titanium Dioxide,Lactic Acid",0,1,0,1,1,0,1,0,0
1463,195,7.0,0,0,12,34,Oily,Aging,Temperate,7,10,6,3,8,Sunscreen 195,Sunscreen,Brand E,104.87,3.7,"Chamomile,Salicylic Acid,Ceramides,Niacinamide,Vitamin E,Lactic Acid",1,0,0,0,1,1,1,0,30
897,426,7.4,1,0,36,42,Normal,None,Dry,4,5,1,8,3,Serum 426,Serum,Brand D,17.13,4.0,"Ceramides,Salicylic Acid,Salicylic Acid",0,0,0,0,1,0,1,0,0
1315,63,7.4,1,1,49,61,Oily,Hyperpigmentation,Dry,2,7,6,10,8,Sunscreen 63,Sunscreen,Brand B,11.79,4.9,"Squalane,Vitamin C,Glycolic Acid,Lactic Acid,Hyaluronic Acid",1,0,0,1,1,0,1,1,0
28,146,6.1,0,1,10,61,Dry,Hyperpigmentation,Dry,8,2,1,7,3,Mask 146,Mask,Brand D,108.56,4.5,"Retinol,Squalane,Chamomile",0,1,1,0,1,1,0,0,0
398,271,2.7,0,0,26,19,Oily,Hyperpigmentation,Dry,10,9,6,10,4,Cleanser 271,Cleanser,Brand D,103.53,4.9,"Salicylic Acid,Titanium Dioxide,Squalane",1,1,1,1,1,1,1,1,0
689,99,5.3,0,0,70,45,Combination,None,Cold,4,8,3,4,10,Serum 99,Serum,Brand B,79.78,4.0,"Salicylic Acid,Zinc Oxide,Zinc Oxide,Lactic Acid,Vitamin C",1,1,0,0,0,1,0,0,0
153,69,2.9,0,0,26,40,Dry,Aging,Humid,9,3,3,1,3,Mask 69,Mask,Brand D,11.38,3.7,"Retinol,Glycerin,Hyaluronic Acid,Squalane,Titanium Dioxide,Lactic Acid,Vitamin E",1,0,0,0,0,1,0,1,0
1827,247,7.8,1,0,34,30,Combination,Aging,Dry,3,10,1,9,10,Toner 247,Toner,Brand E,143.36,4.8,"Niacinamide,Ceramides,Centella Asiatica",0,0,0,1,0,1,0,0,0
531,103,4.7,0,0,69,62,Combination,Aging,Humid,7,7,1,1,7,Mask 103,Mask,Brand D,53.39,4.5,"Aloe Vera,Lactic Acid,Titanium Dioxide,Hyaluronic Acid,Ceramides",0,1,1,0,1,1,0,1,0
351,234,4.5,0,0,43,40,Oily,Eczema,Cold,4,7,10,10,7,Toner 234,Toner,Brand E,11.62,4.4,"Aloe Vera,Zinc Oxide,Aloe Vera,Titanium Dioxide,Squalane,Niacinamide",0,0,0,1,0,1,1,1,0
977,444,4.4,0,1,87,36,Combination,Acne,Temperate,10,10,5,6,3,Mask 444,Mask,Brand A,137.85,3.0,"Salicylic Acid,Centella Asiatica,Glycerin,Hyaluronic Acid,Salicylic Acid,Aloe Vera,Lactic Acid",1,0,0,1,0,1,0,1,0
184,290,2.6,0,1,26,20,Sensitive,Eczema,Temperate,9,3,7,7,5,Moisturizer 290,Moisturizer,Brand A,145.94,4.0,"Vitamin E,Vitamin E,Zinc Oxide",1,1,0,1,0,1,0,0,0
1495,431,3.4,0,0,74,57,Sensitive,Aging,Temperate,4,5,6,10,2,Cleanser 431,Cleanser,Brand E,123.39,4.2,"Hyaluronic Acid,Chamomile,Ceramides,Chamomile,Chamomile,Ceramides,Centella Asiatica",1,0,0,0,0,1,0,1,0
1101,102,4.4,0,0,11,62,Combination,Aging,Humid,4,6,1,5,1,Sunscreen 102,Sunscreen,Brand D,21.08,4.2,"Retinol,Squalane,Retinol,Vitamin E,Glycerin",1,1,1,0,1,1,0,0,50
1221,25,7.0,1,0,37,47,Sensitive,None,Cold,5,1,6,7,9,Mask 25,Mask,Brand D,135.9,4.5,"Titanium Dioxide,Chamomile,Vitamin C,Glycerin,Salicylic Acid,Aloe Vera",0,1,1,1,0,0,1,0,0
1966,290,2.5,0,0,44,23,Sensitive,None,Humid,10,6,10,7,1,Moisturizer 290,Moisturizer,Brand A,145.94,4.0,"Vitamin E,Vitamin E,Zinc Oxide",1,1,0,1,0,1,0,0,0
558,69,4.5,0,0,84,47,Dry,Acne,Dry,1,3,1,10,10,Mask 69,Mask,Brand D,11.38,3.7,"Retinol,Glycerin,Hyaluronic Acid,Squalane,Titanium Dioxide,Lactic Acid,Vitamin E",1,0,0,0,0,1,0,1,0
1479,494,6.5,0,0,26,56,Normal,Aging,Dry,5,4,6,4,3,Cleanser 494,Cleanser,Brand D,138.23,4.2,"Squalane,Salicylic Acid,Zinc Oxide",1,0,0,1,1,1,0,0,0
1501,442,6.3,0,1,44,21,Combination,Acne,Humid,9,6,5,7,8,Toner 442,Toner,Brand D,57.19,4.1,"Salicylic Acid,Glycolic Acid,Centella Asiatica,Chamomile,Lactic Acid,Centella Asiatica,Vitamin E",1,1,0,1,1,0,0,0,0
257,453,4.2,0,1,89,40,Normal,None,Cold,3,8,5,4,6,Toner 453,Toner,Brand E,18.32,4.7,"Ceramides,Squalane,Salicylic Acid,Glycolic Acid,Zinc Oxide,Lactic Acid,Glycerin",0,0,1,0,0,1,0,0,0
1725,436,6.4,0,0,22,43,Sensitive,Aging,Temperate,4,4,4,3,3,Mask 436,Mask,Brand C,47.33,4.6,"Hyaluronic Acid,Hyaluronic Acid,Glycerin,Vitamin E,Glycerin",0,1,1,0,1,0,0,0,0
626,264,4.3,0,0,24,62,Dry,Eczema,Temperate,2,2,1,4,3,Cleanser 264,Cleanser,Brand A,38.65,3.1,"Lactic Acid,Titanium Dioxide,Hyaluronic Acid,Squalane,Chamomile,Lactic Acid,Glycerin",0,0,0,1,1,1,1,1,0
877,44,5.8,0,0,21,45,Combination,Acne,Cold,8,3,2,3,9,Serum 44,Serum,Brand A,116.65,3.7,"Niacinamide,Titanium Dioxide,Glycolic Acid,Salicylic Acid,Retinol,Salicylic Acid",0,0,1,1,1,1,0,1,0
93,383,3.7,0,0,77,62,Combination,Acne,Humid,9,7,3,7,7,Moisturizer 383,Moisturizer,Brand A,41.32,3.9,"Retinol,Salicylic Acid,Glycolic Acid,Hyaluronic Acid,Aloe Vera,Vitamin E",1,0,1,0,0,0,0,0,0
621,288,1.0,0,0,38,18,Dry,Rosacea,Temperate,10,3,3,7,2,Moisturizer 288,Moisturizer,Brand A,40.8,3.7,"Niacinamide,Centella Asiatica,Titanium Dioxide,Salicylic Acid,Glycerin,Niacinamide",1,0,1,0,1,1,1,1,0
801,171,7.2,1,0,54,32,Dry,Hyperpigmentation,Temperate,4,1,3,8,5,Toner 171,Toner,Brand C,59.65,3.1,"Retinol,Titanium Dioxide,Vitamin E,Salicylic Acid,Titanium Dioxide,Vitamin E",0,1,1,0,1,1,1,1,0
939,323,1.3,0,1,38,38,Sensitive,Hyperpigmentation,Dry,9,3,6,4,3,Cleanser 323,Cleanser,Brand A,73.45,4.1,"Niacinamide,Lactic Acid,Centella Asiatica,Aloe Vera",1,1,0,0,1,1,1,0,0
1353,361,6.8,0,0,75,54,Combination,Aging,Dry,5,10,8,1,10,Mask 361,Mask,Brand D,126.84,4.5,"Ceramides,Retinol,Squalane,Lactic Acid,Niacinamide,Hyaluronic Acid,Hyaluronic Acid",0,0,1,1,1,1,0,0,0
1256,493,3.7,0,0,74,18,Oily,Acne,Dry,1,7,10,1,1,Toner 493,Toner,Brand C,109.98,3.9,"Glycerin,Vitamin C,Vitamin E",0,1,1,1,1,1,1,0,0
1273,317,6.7,0,0,38,49,Oily,Rosacea,Cold,1,8,8,3,2,Moisturizer 317,Moisturizer,Brand B,105.88,3.9,"Titanium Dioxide,Aloe Vera,Ceramides",1,0,1,1,0,1,1,0,0
913,156,1.3,0,1,54,27,Combination,Aging,Cold,9,9,2,6,3,Moisturizer 156,Moisturizer,Brand A,143.29,3.6,"Glycerin,Chamomile,Titanium Dioxide,Hyaluronic Acid,Squalane,Ceramides",0,1,1,0,1,1,1,0,0
1078,170,4.0,0,0,19,50,Sensitive,Aging,Humid,1,10,8,3,8,Sunscreen 170,Sunscreen,Brand A,85.8,4.2,"Salicylic Acid,Aloe Vera,Hyaluronic Acid,Chamomile",0,0,0,0,0,1,0,0,15
671,29,7.0,0,0,39,64,Sensitive,Hyperpigmentation,Cold,3,7,5,9,5,Cleanser 29,Cleanser,Brand C,147.95,4.2,"Retinol,Glycerin,Ceramides,Vitamin C,Glycerin",1,0,1,1,1,1,1,1,0
437,266,3.8,0,0,8,29,Sensitive,None,Dry,1,7,6,7,7,Mask 266,Mask,Brand B,142.29,3.9,"Titanium Dioxide,Retinol,Vitamin C,Zinc Oxide,Niacinamide,Squalane",1,1,0,1,0,0,1,1,0
622,130,6.8,0,1,80,39,Dry,Rosacea,Cold,9,1,2,6,8,Toner 130,Toner,Brand B,68.59,3.8,"Vitamin E,Glycolic Acid,Hyaluronic Acid,Chamomile",0,1,0,0,1,0,0,0,0
628,230,2.5,0,0,69,53,Dry,Acne,Temperate,9,2,2,8,10,Mask 230,Mask,Brand D,109.03,3.5,"Centella Asiatica,Titanium Dioxide,Aloe Vera,Vitamin E,Vitamin C,Glycolic Acid",0,0,1,1,1,1,0,0,0
537,379,6.8,0,0,88,53,Oily,Rosacea,Cold,5,10,8,8,7,Serum 379,Serum,Brand C,91.48,3.8,"Vitamin E,Glycolic Acid,Vitamin C",1,1,1,0,1,0,0,0,0
539,340,4.1,0,0,79,54,Combination,None,Cold,7,4,3,1,10,Serum 340,Serum,Brand E,41.78,4.3,"Centella Asiatica,Aloe Vera,Ceramides",1,1,0,0,0,1,0,0,0
1257,268,7.4,1,0,41,20,Dry,Aging,Temperate,7,3,1,4,7,Mask 268,Mask,Brand E,19.64,3.2,"Glycolic Acid,Glycolic Acid,Centella Asiatica,Glycerin,Niacinamide,Squalane,Niacinamide",0,1,1,1,0,0,0,0,0
6,47,6.2,0,0,15,38,Combination,None,Temperate,6,2,3,9,10,Toner 47,Toner,Brand B,133.16,5.0,"Glycolic Acid,Ceramides,Lactic Acid,Glycerin,Retinol,Vitamin E,Zinc Oxide",0,0,0,1,1,0,1,0,0
1655,186,8.0,1,0,69,58,Dry,Aging,Dry,4,2,1,7,5,Serum 186,Serum,Brand B,116.53,4.1,"Aloe Vera,Hyaluronic Acid,Glycerin",1,1,1,1,0,0,0,0,0
265,172,4.1,0,0,78,19,Sensitive,Aging,Dry,1,5,4,9,10,Sunscreen 172,Sunscreen,Brand E,26.77,3.3,"Zinc Oxide,Hyaluronic Acid,Hyaluronic Acid,Lactic Acid,Salicylic Acid,Aloe Vera",1,0,0,0,1,1,1,1,50
476,384,1.0,0,1,23,40,Combination,Aging,Humid,9,5,10,10,4,Toner 384,Toner,Brand B,121.89,3.9,"Aloe Vera,Chamomile,Glycolic Acid",0,0,0,0,0,1,1,1,0
547,415,5.8,0,0,13,49,Normal,Acne,Humid,10,10,4,8,4,Toner 415,Toner,Brand B,77.36,4.6,"Hyaluronic Acid,Zinc Oxide,Chamomile,Zinc Oxide",1,0,0,0,1,0,0,0,0
1631,316,3.4,0,0,69,30,Oily,Aging,Cold,3,8,6,4,10,Moisturizer 316,Moisturizer,Brand D,67.43,4.7,"Vitamin E,Vitamin E,Glycolic Acid",0,1,0,0,1,0,1,0,0
1428,144,6.3,0,0,13,51,Normal,Hyperpigmentation,Dry,2,2,1,4,7,Serum 144,Serum,Brand E,145.2,3.5,"Vitamin E,Centella Asiatica,Salicylic Acid,Salicylic Acid",1,0,1,1,1,0,1,1,0
815,177,3.9,0,1,38,51,Dry,None,Cold,4,3,1,9,9,Sunscreen 177,Sunscreen,Brand D,70.29,3.2,"Lactic Acid,Hyaluronic Acid,Squalane",0,0,1,1,0,0,1,1,0
1937,229,3.9,0,0,66,20,Dry,None,Dry,6,3,4,7,5,Sunscreen 229,Sunscreen,Brand C,104.15,3.1,"Zinc Oxide,Ceramides,Hyaluronic Acid,Vitamin E,Niacinamide",1,0,0,0,0,0,1,1,30
820,194,4.0,0,0,69,60,Dry,None,Cold,4,3,1,8,4,Sunscreen 194,Sunscreen,Brand D,115.17,3.4,"Salicylic Acid,Aloe Vera,Squalane,Vitamin C,Glycerin,Aloe Vera,Glycolic Acid",1,0,0,1,0,0,0,1,30
1313,106,7.5,1,0,76,52,Sensitive,Acne,Dry,4,6,9,8,9,Sunscreen 106,Sunscreen,Brand A,45.59,4.0,"Retinol,Niacinamide,Centella Asiatica,Zinc Oxide,Titanium Dioxide",0,0,1,0,0,0,0,1,0
1927,104,4.0,0,0,74,49,Combination,Rosacea,Temperate,1,1,7,3,8,Mask 104,Mask,Brand A,126.47,3.8,"Vitamin C,Lactic Acid,Vitamin C,Vitamin C,Glycolic Acid,Squalane,Retinol",0,0,0,0,0,0,0,1,0
1079,121,4.3,0,0,67,47,Oily,Hyperpigmentation,Temperate,8,7,9,7,8,Serum 121,Serum,Brand B,24.43,4.8,"Squalane,Vitamin C,Titanium Dioxide,Hyaluronic Acid,Titanium Dioxide,Glycerin,Niacinamide",1,1,0,1,0,1,1,0,0
726,473,3.2,0,0,30,28,Combination,None,Dry,6,5,9,4,4,Cleanser 473,Cleanser,Brand C,45.33,4.8,"Vitamin C,Glycerin,Retinol,Glycerin,Aloe Vera,Vitamin C",1,1,0,0,1,1,0,1,0
939,357,4.8,0,0,12,38,Sensitive,Hyperpigmentation,Dry,9,3,6,4,3,Cleanser 357,Cleanser,Brand A,125.81,4.5,"Zinc Oxide,Vitamin C,Titanium Dioxide,Squalane,Retinol,Salicylic Acid",0,1,1,1,0,1,1,1,0
915,332,6.6,0,0,70,58,Normal,Acne,Cold,10,4,4,5,8,Cleanser 332,Cleanser,Brand A,24.92,3.3,"Salicylic Acid,Glycerin,Vitamin C,Hyaluronic Acid,Chamomile,Zinc Oxide,Vitamin E",0,1,0,1,1,1,0,1,0
1934,337,7.1,1,0,10,54,Dry,None,Temperate,5,1,1,8,10,Toner 337,Toner,Brand E,138.83,3.7,"Salicylic Acid,Glycolic Acid,Aloe Vera,Aloe Vera,Glycolic Acid,Lactic Acid,Vitamin C",1,1,0,0,1,0,0,0,0
686,136,4.1,0,0,66,55,Combination,Acne,Cold,8,5,4,7,9,Toner 136,Toner,Brand D,47.34,3.5,"Glycolic Acid,Squalane,Hyaluronic Acid",1,1,1,0,1,0,0,1,0
1069,72,3.1,0,0,74,23,Combination,None,Temperate,8,1,6,7,4,Cleanser 72,Cleanser,Brand B,107.38,4.4,"Squalane,Vitamin C,Ceramides",1,0,0,0,1,0,1,1,0
547,251,6.9,0,1,42,49,Normal,Acne,Humid,10,10,4,8,4,Moisturizer 251,Moisturizer,Brand D,135.81,4.4,"Centella Asiatica,Retinol,Retinol,Hyaluronic Acid,Titanium Dioxide,Hyaluronic Acid",0,1,0,0,1,0,0,1,0
441,454,6.5,0,0,16,51,Oily,None,Dry,3,7,9,7,8,Moisturizer 454,Moisturizer,Brand B,90.78,3.2,"Niacinamide,Titanium Dioxide,Vitamin C,Glycerin,Hyaluronic Acid",1,1,0,1,0,0,0,1,0
113,221,7.0,0,0,65,45,Oily,Rosacea,Dry,5,8,10,6,4,Serum 221,Serum,Brand A,137.34,3.4,"Aloe Vera,Titanium Dioxide,Niacinamide,Titanium Dioxide,Retinol,Titanium Dioxide",1,1,1,1,1,0,0,1,0
467,346,4.6,0,0,57,33,Combination,Eczema,Dry,3,5,7,3,6,Moisturizer 346,Moisturizer,Brand B,39.24,3.1,"Ceramides,Glycerin,Aloe Vera",0,1,0,0,1,1,1,1,0
983,407,3.3,0,0,48,18,Dry,Rosacea,Dry,3,1,4,2,2,Mask 407,Mask,Brand E,86.88,4.9,"Titanium Dioxide,Chamomile,Glycerin,Glycerin,Lactic Acid,Niacinamide",0,0,0,1,0,1,0,1,0
759,422,7.9,1,0,84,62,Dry,None,Humid,4,2,3,4,1,Cleanser 422,Cleanser,Brand B,106.15,3.1,"Lactic Acid,Titanium Dioxide,Aloe Vera,Aloe Vera,Squalane,Centella Asiatica,Chamomile",1,1,1,0,1,1,0,0,0
328,203,4.6,0,0,48,50,Oily,None,Cold,7,9,8,7,4,Sunscreen 203,Sunscreen,Brand B,138.72,3.1,"Zinc Oxide,Centella Asiatica,Salicylic Acid",0,0,0,0,0,1,0,0,0
1963,289,4.3,0,0,70,32,Sensitive,Aging,Cold,6,6,7,1,7,Serum 289,Serum,Brand E,41.41,4.9,"Vitamin E,Titanium Dioxide,Lactic Acid,Lactic Acid",1,0,0,0,0,0,0,0,0
960,188,5.9,0,0,74,28,Combination,None,Dry,2,5,6,9,5,Serum 188,Serum,Brand A,35.62,3.9,"Chamomile,Aloe Vera,Ceramides",1,1,1,1,1,0,0,0,0
1636,338,4.9,0,1,72,57,Dry,Hyperpigmentation,Humid,8,3,1,3,1,Moisturizer 338,Moisturizer,Brand A,75.46,4.7,"Titanium Dioxide,Titanium Dioxide,Retinol,Hyaluronic Acid,Glycerin",1,1,1,0,0,1,1,1,0
1353,440,4.3,0,0,34,54,Combination,Aging,Dry,5,10,8,1,10,Sunscreen 440,Sunscreen,Brand B,102.72,4.0,"Aloe Vera,Vitamin C,Niacinamide,Ceramides,Chamomile,Titanium Dioxide,Squalane",0,0,1,0,0,1,1,0,30
1200,98,4.7,0,0,41,60,Sensitive,Acne,Dry,3,6,2,9,7,Moisturizer 98,Moisturizer,Brand A,90.87,3.7,"Vitamin C,Glycolic Acid,Vitamin E",0,1,0,0,0,1,1,1,0
331,363,7.4,1,1,54,21,Dry,Aging,Dry,2,3,4,10,4,Moisturizer 363,Moisturizer,Brand A,107.9,3.3,"Titanium Dioxide,Retinol,Lactic Acid,Ceramides,Aloe Vera,Chamomile",0,1,0,0,1,1,1,1,0
1349,116,6.9,0,0,34,58,Combination,None,Humid,6,8,6,1,8,Moisturizer 116,Moisturizer,Brand D,81.67,4.3,"Zinc Oxide,Niacinamide,Hyaluronic Acid,Lactic Acid",0,1,1,1,1,1,0,1,0
932,60,2.9,0,1,69,43,Oily,Aging,Dry,8,10,7,10,9,Toner 60,Toner,Brand B,21.58,4.0,"Retinol,Salicylic Acid,Lactic Acid,Vitamin C",0,1,1,0,1,1,0,1,0
997,175,5.7,0,0,55,40,Normal,Rosacea,Humid,9,8,8,10,10,Mask 175,Mask,Brand B,146.01,4.9,"Titanium Dioxide,Salicylic Acid,Vitamin C,Lactic Acid,Centella Asiatica,Ceramides,Chamomile",1,0,1,1,1,0,1,1,0
334,395,4.0,0,0,51,61,Oily,Hyperpigmentation,Temperate,6,9,6,9,9,Sunscreen 395,Sunscreen,Brand E,93.84,4.5,"Zinc Oxide,Glycerin,Centella Asiatica",0,0,0,1,0,0,0,1,0
351,364,3.4,0,0,19,40,Oily,Eczema,Cold,4,7,10,10,7,Mask 364,Mask,Brand C,101.16,4.5,"Niacinamide,Glycerin,Glycerin,Niacinamide,Vitamin C,Zinc Oxide",0,1,0,1,0,0,0,0,0
804,86,7.8,1,0,25,34,Dry,Aging,Dry,3,1,4,3,5,Mask 86,Mask,Brand B,57.02,3.4,"Squalane,Ceramides,Vitamin E",0,1,1,0,1,0,0,0,0
1012,118,2.3,0,1,54,41,Oily,Hyperpigmentation,Dry,9,9,10,6,3,Sunscreen 118,Sunscreen,Brand B,86.01,4.4,"Zinc Oxide,Niacinamide,Glycerin",0,1,0,1,0,0,1,0,30
66,462,4.5,0,0,9,21,Dry,None,Dry,5,2,3,5,4,Serum 462,Serum,Brand B,138.23,3.3,"Salicylic Acid,Glycerin,Vitamin C,Aloe Vera,Glycolic Acid,Squalane,Vitamin E",1,0,0,1,0,1,0,0,0
1739,325,3.8,0,0,68,64,Dry,Rosacea,Humid,1,3,1,3,3,Moisturizer 325,Moisturizer,Brand D,59.59,4.7,"Glycolic Acid,Hyaluronic Acid,Niacinamide",0,0,0,1,0,0,1,1,0
599,51,3.2,0,0,70,64,Dry,Acne,Cold,3,2,2,9,7,Moisturizer 51,Moisturizer,Brand B,146.62,4.1,"Vitamin E,Chamomile,Glycolic Acid,Niacinamide,Vitamin C,Titanium Dioxide,Lactic Acid",1,0,1,1,1,0,0,0,0
1067,204,3.9,0,0,68,57,Sensitive,Acne,Temperate,9,6,10,8,1,Serum 204,Serum,Brand C,88.49,4.5,"Zinc Oxide,Vitamin E,Niacinamide,Hyaluronic Acid,Chamomile,Zinc Oxide",0,0,1,1,0,1,1,1,0
1457,372,3.3,0,0,29,43,Combination,Rosacea,Cold,1,4,1,5,3,Mask 372,Mask,Brand D,80.78,3.6,"Squalane,Titanium Dioxide,Salicylic Acid,Vitamin E,Lactic Acid",1,1,1,0,1,1,1,0,0
1452,233,7.0,0,0,9,29,Oily,Hyperpigmentation,Cold,4,9,9,1,1,Toner 233,Toner,Brand D,126.07,4.5,"Glycolic Acid,Hyaluronic Acid,Aloe Vera",1,1,1,1,0,1,1,0,0
144,480,2.4,0,0,47,43,Oily,Acne,Dry,9,9,10,2,1,Serum 480,Serum,Brand C,21.4,4.4,"Titanium Dioxide,Hyaluronic Acid,Zinc Oxide,Salicylic Acid",0,1,0,0,1,0,1,0,0
294,325,2.7,0,0,54,35,Oily,None,Humid,6,8,6,6,5,Moisturizer 325,Moisturizer,Brand D,59.59,4.7,"Glycolic Acid,Hyaluronic Acid,Niacinamide",0,0,0,1,0,0,1,1,0
1131,264,1.0,0,1,15,63,Dry,Aging,Temperate,9,2,3,10,9,Cleanser 264,Cleanser,Brand A,38.65,3.1,"Lactic Acid,Titanium Dioxide,Hyaluronic Acid,Squalane,Chamomile,Lactic Acid,Glycerin",0,0,0,1,1,1,1,1,0
1756,158,3.6,0,0,79,46,Combination,None,Temperate,7,8,1,10,8,Cleanser 158,Cleanser,Brand D,31.09,4.8,"Retinol,Vitamin C,Vitamin E,Salicylic Acid,Centella Asiatica,Titanium Dioxide,Ceramides",1,0,0,0,0,1,1,0,0
218,81,4.6,0,0,22,49,Dry,None,Cold,2,1,4,3,7,Toner 81,Toner,Brand E,128.76,4.1,"Glycerin,Titanium Dioxide,Glycolic Acid,Titanium Dioxide",1,0,1,1,0,0,0,0,0
1165,346,7.3,1,0,42,43,Dry,Eczema,Temperate,1,3,1,10,6,Moisturizer 346,Moisturizer,Brand B,39.24,3.1,"Ceramides,Glycerin,Aloe Vera",0,1,0,0,1,1,1,1,0
1468,245,4.6,0,0,79,24,Dry,Hyperpigmentation,Dry,4,1,1,7,10,Serum 245,Serum,Brand C,72.87,4.4,"Hyaluronic Acid,Retinol,Retinol,Vitamin C,Niacinamide,Zinc Oxide,Zinc Oxide",0,0,1,1,1,0,1,0,0
278,361,5.1,0,0,27,41,Sensitive,Rosacea,Cold,9,10,7,1,9,Mask 361,Mask,Brand D,126.84,4.5,"Ceramides,Retinol,Squalane,Lactic Acid,Niacinamide,Hyaluronic Acid,Hyaluronic Acid",0,0,1,1,1,1,0,0,0
729,433,6.9,0,0,15,42,Oily,Aging,Dry,7,10,10,8,5,Cleanser 433,Cleanser,Brand B,126.93,3.8,"Glycolic Acid,Vitamin E,Squalane,Aloe Vera",1,0,0,0,0,1,0,0,0
624,219,3.9,0,0,54,24,Normal,Hyperpigmentation,Humid,7,4,1,7,8,Sunscreen 219,Sunscreen,Brand E,48.61,4.0,"Hyaluronic Acid,Glycolic Acid,Glycolic Acid,Centella Asiatica,Retinol,Retinol",1,1,0,0,0,1,1,1,50
188,364,4.5,0,0,45,44,Sensitive,None,Humid,7,6,2,10,3,Mask 364,Mask,Brand C,101.16,4.5,"Niacinamide,Glycerin,Glycerin,Niacinamide,Vitamin C,Zinc Oxide",0,1,0,1,0,0,0,0,0
1168,28,2.5,0,0,77,40,Combination,None,Cold,9,8,4,1,4,Toner 28,Toner,Brand A,84.27,4.1,"Aloe Vera,Centella Asiatica,Salicylic Acid",0,1,1,0,0,1,0,1,0
475,62,3.2,0,0,86,54,Combination,Aging,Humid,3,5,1,10,4,Serum 62,Serum,Brand A,98.83,4.2,"Glycerin,Salicylic Acid,Chamomile,Aloe Vera,Lactic Acid",1,1,1,0,0,1,0,0,0
175,9,3.5,0,0,64,28,Sensitive,Eczema,Dry,5,5,6,6,10,Toner 9,Toner,Brand D,88.9,4.5,"Zinc Oxide,Vitamin C,Vitamin C,Lactic Acid",1,1,0,0,1,1,0,1,0
587,94,5.8,0,0,56,62,Combination,Rosacea,Temperate,6,6,8,7,1,Serum 94,Serum,Brand C,53.98,3.7,"Lactic Acid,Zinc Oxide,Retinol,Centella Asiatica,Ceramides,Salicylic Acid",0,1,0,1,0,0,0,1,0
654,440,1.0,0,0,45,55,Normal,Hyperpigmentation,Humid,9,4,9,5,7,Sunscreen 440,Sunscreen,Brand B,102.72,4.0,"Aloe Vera,Vitamin C,Niacinamide,Ceramides,Chamomile,Titanium Dioxide,Squalane",0,0,1,0,0,1,1,0,30
